"Sample","n_1","n_12","n_23","Parameter","Estimates","Std_Errors"
33,30,2,2,"sigma2_2",0.0130357016956593,0.0674073814059982
34,30,2,2,"intercept",0.992633545773477,0.177870275865109
34,30,2,2,"X_1_cont",1.20409996335727,0.147211424860124
34,30,2,2,"X_2_cont",-0.519244338979132,0.148236128459204
34,30,2,2,"X_3_dich",0.465875396111093,0.246757330709666
34,30,2,2,"log_sigma_0",0.00117403805737507,0.107505994923541
34,30,2,2,"log_sigma_1",-1.55053615304849,1.93701390874181
34,30,2,2,"log_sigma_2",-9.48616518521417,3488.87588760299
34,30,2,2,"sigma_0",1.00117472750984,0.107632285173251
34,30,2,2,"sigma_1",0.212134206929501,0.410906909342357
34,30,2,2,"sigma_2",7.5894587638637e-05,0.264786796812013
34,30,2,2,"sigma2_0",1.00235083500441,0.215517447559182
34,30,2,2,"sigma2_1",0.0450009217496082,0.174334822670386
34,30,2,2,"sigma2_2",5.75998843283875e-09,4.01917695124065e-05
35,30,2,2,"intercept",0.896142733095127,0.184507114659568
35,30,2,2,"X_1_cont",0.941295164781575,0.147087310750393
35,30,2,2,"X_2_cont",-0.475200158737703,0.132380983226505
35,30,2,2,"X_3_dich",0.898883549304611,0.271246092375327
35,30,2,2,"log_sigma_0",0.0756932096426565,0.0984983251447917
35,30,2,2,"log_sigma_1",-9.47832953526696,4592.36312327148
35,30,2,2,"log_sigma_2",-15.729853958279,654915.452710041
35,30,2,2,"sigma_0",1.07863160961456,0.106243406995265
35,30,2,2,"sigma_1",7.64916070230982e-05,0.35127723533265
35,30,2,2,"sigma_2",1.47438608955259e-07,0.0965598233308723
35,30,2,2,"sigma2_0",1.16344614925969,0.229194994196475
35,30,2,2,"sigma2_1",5.85096594497609e-09,5.37395204824509e-05
35,30,2,2,"sigma2_2",2.17381434106618e-14,2.84732920657387e-08
36,30,2,2,"intercept",1.066355429547,0.259177156504297
36,30,2,2,"X_1_cont",0.884737856050032,0.21566940919225
36,30,2,2,"X_2_cont",-0.550049031815875,0.158161855382315
36,30,2,2,"X_3_dich",1.49254855860882,0.363103990482134
36,30,2,2,"log_sigma_0",0.352647289026517,0.0952104177833119
36,30,2,2,"log_sigma_1",-8.21314336544579,3396.30175921053
36,30,2,2,"log_sigma_2",-1.71356451805654,1.37311129602351
36,30,2,2,"sigma_0",1.42282920744478,0.135468163275116
36,30,2,2,"sigma_1",0.000271067317073589,0.920626405841511
36,30,2,2,"sigma_2",0.180222240890805,0.247465194761834
36,30,2,2,"sigma2_0",2.02444295355795,0.385496118773468
36,30,2,2,"sigma2_1",7.34774903854738e-08,0.000499103459717119
36,30,2,2,"sigma2_2",0.0324800561117032,0.0891974638849144
37,30,2,2,"intercept",1.09452352066816,0.197582386289872
37,30,2,2,"X_1_cont",0.97734875285201,0.175414647901793
37,30,2,2,"X_2_cont",-0.690564776421898,0.165628181643009
37,30,2,2,"X_3_dich",1.11686177151152,0.311089243414167
37,30,2,2,"log_sigma_0",0.14030065117791,0.101176481157433
37,30,2,2,"log_sigma_1",-10.0493774160314,5331.07242140939
37,30,2,2,"log_sigma_2",-11.220339830735,11995.7811221881
37,30,2,2,"sigma_0",1.15061968202226,0.116415650577497
37,30,2,2,"sigma_1",4.32126441867457e-05,0.230369735680137
37,30,2,2,"sigma_2",1.33988747189011e-05,0.160729968411557
37,30,2,2,"sigma2_0",1.323925652657,0.267900277699787
37,30,2,2,"sigma2_1",1.86733261761028e-09,1.99097708386808e-05
37,30,2,2,"sigma2_2",1.79529843732806e-10,4.30720142063876e-06
38,30,2,2,"intercept",1.40647555366135,0.246392127052873
38,30,2,2,"X_1_cont",1.20151337010317,0.188555929710739
38,30,2,2,"X_2_cont",-0.170059698991365,0.195264606560166
38,30,2,2,"X_3_dich",0.612245809505155,0.341685014601541
38,30,2,2,"log_sigma_0",0.298703018143541,0.101692964226155
38,30,2,2,"log_sigma_1",-9.54927828938283,3750.89010716195
38,30,2,2,"log_sigma_2",-10.9251934847598,9844.7093164009
38,30,2,2,"sigma_0",1.34810920004367,0.137093220652992
38,30,2,2,"sigma_1",7.1252668322042e-05,0.267260928718039
38,30,2,2,"sigma_2",1.79990157024633e-05,0.177195077572086
38,30,2,2,"sigma2_0",1.81739841524238,0.36963326405183
38,30,2,2,"sigma2_1",5.07694274301093e-09,3.80861086187747e-05
38,30,2,2,"sigma2_2",3.2396456625752e-10,6.37867396723837e-06
39,30,2,2,"intercept",1.27595556150146,0.215911056235156
39,30,2,2,"X_1_cont",1.07624261421589,0.193465763340228
39,30,2,2,"X_2_cont",-0.269767805520487,0.146641338805027
39,30,2,2,"X_3_dich",0.729337289410885,0.306140861388709
39,30,2,2,"log_sigma_0",0.221360709355841,0.0985252020029847
39,30,2,2,"log_sigma_1",-9.89851197357692,3929.6723704284
39,30,2,2,"log_sigma_2",-17.181145947502,3001199.63589613
39,30,2,2,"sigma_0",1.24777343295038,0.122937129535394
39,30,2,2,"sigma_1",5.02493988853657e-05,0.197463674430457
39,30,2,2,"sigma_2",3.45400627497695e-08,0.103661623748438
39,30,2,2,"sigma2_0",1.55693853997679,0.30679536831489
39,30,2,2,"sigma2_1",2.52500208834059e-09,1.98448618836521e-05
39,30,2,2,"sigma2_2",1.19301593475801e-15,7.16095797802805e-09
40,30,2,2,"intercept",0.614819774111824,0.210857897151825
40,30,2,2,"X_1_cont",0.804330947858596,0.204368427203817
40,30,2,2,"X_2_cont",-0.409341544161323,0.166144628676978
40,30,2,2,"X_3_dich",1.13824716016626,0.354889146057611
40,30,2,2,"log_sigma_0",0.273479724017281,0.110431981881896
40,30,2,2,"log_sigma_1",-2.63482417267779,23.319023213548
40,30,2,2,"log_sigma_2",-8.34177542155847,730.163405743226
40,30,2,2,"sigma_0",1.31453070553998,0.145166231057387
40,30,2,2,"sigma_1",0.0717315806716034,1.67271039482561
40,30,2,2,"sigma_2",0.000238348797468881,0.174033569714681
40,30,2,2,"sigma2_0",1.72799097580743,0.381650936264892
40,30,2,2,"sigma2_1",0.00514541966564674,0.239972321253325
40,30,2,2,"sigma2_2",5.68101492548618e-08,8.29613841214218e-05
41,30,2,2,"intercept",0.48302360325684,0.169717653084513
41,30,2,2,"X_1_cont",0.753823366919898,0.148205820094657
41,30,2,2,"X_2_cont",-0.0926331765635565,0.126694961871164
41,30,2,2,"X_3_dich",0.990685545731777,0.261316691596117
41,30,2,2,"log_sigma_0",0.0637771767679096,0.0993925587259062
41,30,2,2,"log_sigma_1",-9.44749364512781,4203.37755356178
41,30,2,2,"log_sigma_2",-14.5213174355934,181974.457392331
41,30,2,2,"sigma_0",1.06585487507139,0.105938043263826
41,30,2,2,"sigma_1",7.88870366103569e-05,0.331591998954981
41,30,2,2,"sigma_2",4.93710049903039e-07,0.089842618440246
41,30,2,2,"sigma2_0",1.13604661471344,0.225829159736546
41,30,2,2,"sigma2_1",6.2231645451638e-09,5.2316620322526e-05
41,30,2,2,"sigma2_2",2.43749613375262e-13,8.87124072671072e-08
42,30,2,2,"intercept",1.56349222532092,0.247237221413164
42,30,2,2,"X_1_cont",1.09626742297596,0.203419004712037
42,30,2,2,"X_2_cont",-0.288915315947503,0.179490219696931
42,30,2,2,"X_3_dich",0.842258218981067,0.363312156834562
42,30,2,2,"log_sigma_0",0.182019011924586,0.121736541920001
42,30,2,2,"log_sigma_1",-0.515710403074019,0.565203364889523
42,30,2,2,"log_sigma_2",-10.4373738527792,4587.73505104635
42,30,2,2,"sigma_0",1.19963700107126,0.146039660069695
42,30,2,2,"sigma_1",0.597076279094463,0.337469522039907
42,30,2,2,"sigma_2",2.93160956618237e-05,0.134494479627576
42,30,2,2,"sigma2_0",1.43912893433924,0.35038915968695
42,30,2,2,"sigma2_1",0.35650008305729,0.402990093054749
42,30,2,2,"sigma2_2",8.59433464853196e-10,7.88570606149844e-06
43,30,2,2,"intercept",0.76195346700554,NA
43,30,2,2,"X_1_cont",1.05754777487889,NA
43,30,2,2,"X_2_cont",-0.560942006031449,NA
43,30,2,2,"X_3_dich",1.36604668952304,NA
43,30,2,2,"log_sigma_0",0.155761579984358,NA
43,30,2,2,"log_sigma_1",-9.33579160493491,NA
43,30,2,2,"log_sigma_2",-19.0302538113847,NA
43,30,2,2,"sigma_0",1.16854756474604,NA
43,30,2,2,"sigma_1",8.82098780725779e-05,NA
43,30,2,2,"sigma_2",5.43582892781899e-09,NA
43,30,2,2,"sigma2_0",1.36550341107391,NA
43,30,2,2,"sigma2_1",7.78098258957906e-09,NA
43,30,2,2,"sigma2_2",2.95482361325138e-17,NA
44,30,2,2,"intercept",1.13268136458702,NA
44,30,2,2,"X_1_cont",1.15967748031764,NA
44,30,2,2,"X_2_cont",-0.449609196166392,NA
44,30,2,2,"X_3_dich",1.23194331228322,NA
44,30,2,2,"log_sigma_0",0.125204186032448,NA
44,30,2,2,"log_sigma_1",-8.82647203611802,NA
44,30,2,2,"log_sigma_2",-20.7816071517585,NA
44,30,2,2,"sigma_0",1.13337984977682,NA
44,30,2,2,"sigma_1",0.000146795215229724,NA
44,30,2,2,"sigma_2",9.4332792069172e-10,NA
44,30,2,2,"sigma2_0",1.28454988388012,NA
44,30,2,2,"sigma2_1",2.15488352143411e-08,NA
44,30,2,2,"sigma2_2",8.89867565956564e-19,NA
45,30,2,2,"intercept",0.738880501797952,0.22059636185967
45,30,2,2,"X_1_cont",0.833006401638685,0.145601983874417
45,30,2,2,"X_2_cont",-0.670607550321728,0.163531289166886
45,30,2,2,"X_3_dich",1.22658964572911,0.283458586863016
45,30,2,2,"log_sigma_0",0.149432975584507,0.0965015546028637
45,30,2,2,"log_sigma_1",-7.60856439010825,517.089764228061
45,30,2,2,"log_sigma_2",-2.54599350747095,3.97736550699758
45,30,2,2,"sigma_0",1.16117564108515,0.112055254531694
45,30,2,2,"sigma_1",0.000496183673600687,0.256571498795992
45,30,2,2,"sigma_2",0.0783951271331786,0.311806074576194
45,30,2,2,"sigma2_0",1.34832886944951,0.260231664035599
45,30,2,2,"sigma2_1",2.46198237947873e-07,0.000254613177627659
45,30,2,2,"sigma2_2",0.00614579595822724,0.0488881537145963
46,30,2,2,"intercept",0.702723798174464,0.247999386194381
46,30,2,2,"X_1_cont",0.830737972626024,0.16832735992458
46,30,2,2,"X_2_cont",-0.13993734095652,0.166873852449614
46,30,2,2,"X_3_dich",1.20411662227535,0.351799669517249
46,30,2,2,"log_sigma_0",0.192378502606973,0.110123214264459
46,30,2,2,"log_sigma_1",-0.266604991961387,0.305425153867481
46,30,2,2,"log_sigma_2",-10.4107118510789,4639.97712437384
46,30,2,2,"sigma_0",1.21212922421983,0.133483566274974
46,30,2,2,"sigma_1",0.76597557822592,0.233948208838385
46,30,2,2,"sigma_2",3.01082345335941e-05,0.139701519491159
46,30,2,2,"sigma2_0",1.46925725620778,0.323598663269962
46,30,2,2,"sigma2_1",0.586718586438532,0.3583972290798
46,30,2,2,"sigma2_2",9.06505786729909e-10,8.41233222707857e-06
47,30,2,2,"intercept",1.26033119334882,0.195438316922541
47,30,2,2,"X_1_cont",1.17118606442703,0.203722103849763
47,30,2,2,"X_2_cont",-0.35506147230134,0.124968061495438
47,30,2,2,"X_3_dich",1.49254658282695,0.327528202014424
47,30,2,2,"log_sigma_0",0.159469921978446,0.110255195734075
47,30,2,2,"log_sigma_1",-1.98242357099956,6.12256052492872
47,30,2,2,"log_sigma_2",-9.86536160304612,3911.69493336423
47,30,2,2,"sigma_0",1.17288898351005,0.12931710445124
47,30,2,2,"sigma_1",0.137735021872427,0.843291007816317
47,30,2,2,"sigma_2",5.19431034393362e-05,0.203185574546865
47,30,2,2,"sigma2_0",1.37566856763923,0.303349214380555
47,30,2,2,"sigma2_1",0.018970936250198,0.232301410812803
47,30,2,2,"sigma2_2",2.69808599490958e-09,2.11081786321375e-05
48,30,2,2,"intercept",1.18915974078935,0.192537316784397
48,30,2,2,"X_1_cont",1.05159458048154,0.14579149381899
48,30,2,2,"X_2_cont",-0.488123853634647,0.116571738435791
48,30,2,2,"X_3_dich",0.779926880763071,0.271306352977972
48,30,2,2,"log_sigma_0",0.0382011965793127,0.109376982251495
48,30,2,2,"log_sigma_1",-0.841501600984313,0.572768781186333
48,30,2,2,"log_sigma_2",-10.0307813160403,4573.30833250401
48,30,2,2,"sigma_0",1.03894024307474,0.11363614852715
48,30,2,2,"sigma_1",0.431062752950271,0.246899287622152
48,30,2,2,"sigma_2",4.4023749159292e-05,0.201334178858256
48,30,2,2,"sigma2_0",1.0793968286802,0.236122335545749
48,30,2,2,"sigma2_1",0.185815096981066,0.212858173247731
48,30,2,2,"sigma2_2",1.93809049004026e-09,1.77269707744958e-05
49,30,2,2,"intercept",1.18843686435483,0.173642262787552
49,30,2,2,"X_1_cont",1.10124805701047,0.178620724795903
49,30,2,2,"X_2_cont",-0.431090973167421,0.15794523142534
49,30,2,2,"X_3_dich",1.24276407860858,0.300711560189008
49,30,2,2,"log_sigma_0",0.104790765353956,0.0976024542253146
49,30,2,2,"log_sigma_1",-9.10077220038615,4494.99120292035
49,30,2,2,"log_sigma_2",-15.1561394290396,530542.156326566
49,30,2,2,"sigma_0",1.11047823552557,0.108385401151093
49,30,2,2,"sigma_1",0.000111579613393906,0.50154938063086
49,30,2,2,"sigma_2",2.61681053179517e-07,0.138832830223668
49,30,2,2,"sigma2_0",1.23316191157598,0.240719258053993
49,30,2,2,"sigma2_1",1.24500101251334e-08,0.000111925371977488
49,30,2,2,"sigma2_2",6.84769735931412e-14,7.26598424576449e-08
50,30,2,2,"intercept",0.6173982970232,0.303241364871093
50,30,2,2,"X_1_cont",0.88314113302051,0.182694927991712
50,30,2,2,"X_2_cont",-0.404436250005611,0.142942948941254
50,30,2,2,"X_3_dich",1.34752922607752,0.34892106804549
50,30,2,2,"log_sigma_0",0.127107886046195,0.118779803717146
50,30,2,2,"log_sigma_1",-1.80172269227083,4.88751836801475
50,30,2,2,"log_sigma_2",-1.27808349525354,0.840437702432479
50,30,2,2,"sigma_0",1.13553952004234,0.134879161303691
50,30,2,2,"sigma_1",0.165014374239851,0.806510785083734
50,30,2,2,"sigma_2",0.278570671199733,0.234121294868177
50,30,2,2,"sigma2_0",1.28945000157799,0.306321236181013
50,30,2,2,"sigma2_1",0.0272297437057698,0.266171745036567
50,30,2,2,"sigma2_2",0.0776016188526698,0.130438652507157
51,30,2,2,"intercept",1.06874643170049,0.228320232757039
51,30,2,2,"X_1_cont",0.882991583288688,0.183679094974772
51,30,2,2,"X_2_cont",-0.371861028546641,0.150229839016866
51,30,2,2,"X_3_dich",0.555822397337553,0.318190488639746
51,30,2,2,"log_sigma_0",0.190971893620859,0.109033374816228
51,30,2,2,"log_sigma_1",-9.98289021464731,4058.10663177997
51,30,2,2,"log_sigma_2",-15.7793860584188,866371.708975369
51,30,2,2,"sigma_0",1.21042543092711,0.13197676969737
51,30,2,2,"sigma_1",4.61833961739336e-05,0.187417146291562
51,30,2,2,"sigma_2",1.40313580493338e-07,0.121563716524466
51,30,2,2,"sigma2_0",1.46512972383509,0.319496076666616
51,30,2,2,"sigma2_1",2.1329060821585e-09,1.73111206339425e-05
51,30,2,2,"sigma2_2",1.96879008708604e-14,3.411408064725e-08
52,30,2,2,"intercept",1.37785744480198,0.18933258887188
52,30,2,2,"X_1_cont",1.19801339330406,0.161169135366173
52,30,2,2,"X_2_cont",-0.369806528091004,0.156197032163258
52,30,2,2,"X_3_dich",0.926539925158922,0.291158396964513
52,30,2,2,"log_sigma_0",0.157057129426014,0.110664423881608
52,30,2,2,"log_sigma_1",-2.28767089138364,9.02095668139216
52,30,2,2,"log_sigma_2",-10.4210994234749,3362.95357830501
52,30,2,2,"sigma_0",1.17006245698811,0.129484287708088
52,30,2,2,"sigma_1",0.101502597328572,0.91565053354984
52,30,2,2,"sigma_2",2.97971018220834e-05,0.100206270195694
52,30,2,2,"sigma2_0",1.36904615325305,0.303009407634161
52,30,2,2,"sigma2_1",0.0103027772644462,0.185881814801203
52,30,2,2,"sigma2_2",8.87867276995605e-10,5.9717128724646e-06
53,30,2,2,"intercept",1.22862819347704,0.227632699112817
53,30,2,2,"X_1_cont",0.94917297124155,0.188270889875658
53,30,2,2,"X_2_cont",-0.581871994742964,0.170403880799816
53,30,2,2,"X_3_dich",1.06858992888664,0.325076770187906
53,30,2,2,"log_sigma_0",0.147296526252403,0.108784847713747
53,30,2,2,"log_sigma_1",-0.695766672372386,0.500025999756887
53,30,2,2,"log_sigma_2",-10.3932220665016,3604.36374745199
53,30,2,2,"sigma_0",1.15869749632027,0.1260487306835
53,30,2,2,"sigma_1",0.498691968031243,0.249358949885552
53,30,2,2,"sigma_2",3.06394529764107e-05,0.110435733549935
53,30,2,2,"sigma2_0",1.34257988797886,0.292104697314639
53,30,2,2,"sigma2_1",0.248693678978875,0.24870661092926
53,30,2,2,"sigma2_2",9.38776078693683e-10,6.76738093003729e-06
54,30,2,2,"intercept",0.884421590441843,0.216557921944439
54,30,2,2,"X_1_cont",1.08635774733688,0.150380762970596
54,30,2,2,"X_2_cont",-0.452233942918559,0.154020292107174
54,30,2,2,"X_3_dich",1.1826306395261,0.311442216369231
54,30,2,2,"log_sigma_0",-0.0599768859728532,0.113661360723698
54,30,2,2,"log_sigma_1",-0.425174158251727,0.26800951273266
54,30,2,2,"log_sigma_2",-10.7425052134244,5079.95849386639
54,30,2,2,"sigma_0",0.941786301806819,0.107044712574302
54,30,2,2,"sigma_1",0.653655935641239,0.175186008806019
54,30,2,2,"sigma_2",2.16067408963813e-05,0.109761346941342
54,30,2,2,"sigma2_0",0.886961438270964,0.201626487966652
54,30,2,2,"sigma2_1",0.427266082199023,0.229022748994706
54,30,2,2,"sigma2_2",4.66851252163355e-10,4.74316996759879e-06
55,30,2,2,"intercept",1.09369742278535,0.228698157386904
55,30,2,2,"X_1_cont",0.869662068580188,0.177869745651344
55,30,2,2,"X_2_cont",-0.258195073240915,0.156277655823327
55,30,2,2,"X_3_dich",0.804657556501229,0.313240308190752
55,30,2,2,"log_sigma_0",0.214978097821739,0.101297420193911
55,30,2,2,"log_sigma_1",-9.58533651858922,3971.50891351854
55,30,2,2,"log_sigma_2",-15.0377957036913,381152.73501893
55,30,2,2,"sigma_0",1.23983474158716,0.125592060789563
55,30,2,2,"sigma_1",6.87291927187623e-05,0.272958601501498
55,30,2,2,"sigma_2",2.94556293212625e-07,0.11227093677503
55,30,2,2,"sigma2_0",1.53719018644649,0.311426800468853
55,30,2,2,"sigma2_1",4.72370193177277e-09,3.75204486536806e-05
55,30,2,2,"sigma2_2",8.67634098711619e-14,6.61402219439236e-08
56,30,2,2,"intercept",1.13203395405996,0.205056691940213
56,30,2,2,"X_1_cont",1.12349941625755,0.149486669040421
56,30,2,2,"X_2_cont",-0.651945520644725,0.140163053614998
56,30,2,2,"X_3_dich",0.929295679102549,0.282646349086325
56,30,2,2,"log_sigma_0",0.125111320673546,0.0981952893354847
56,30,2,2,"log_sigma_1",-9.98783424916519,4354.19481477001
56,30,2,2,"log_sigma_2",-13.4671826570204,107806.273506918
56,30,2,2,"sigma_0",1.13327460293726,0.111282227531981
56,30,2,2,"sigma_1",4.59556273814375e-05,0.200099754453758
56,30,2,2,"sigma_2",1.41669670977571e-06,0.152728792970431
56,30,2,2,"sigma2_0",1.28431132566261,0.25222664444056
56,30,2,2,"sigma2_1",2.11191968802152e-09,1.8391419509588e-05
56,30,2,2,"sigma2_2",2.00702956748932e-12,4.32740756978451e-07
57,30,2,2,"intercept",0.482572747602668,0.209545448661596
57,30,2,2,"X_1_cont",1.3103125456244,0.155387130421967
57,30,2,2,"X_2_cont",-0.179588671223381,0.14811472840318
57,30,2,2,"X_3_dich",1.05894557088642,0.304695062353315
57,30,2,2,"log_sigma_0",0.151355293126649,0.0951981788278972
57,30,2,2,"log_sigma_1",-10.1113814566388,5518.4032682631
57,30,2,2,"log_sigma_2",-1.92180079679889,1.49464312634595
57,30,2,2,"sigma_0",1.16340993621384,0.110754507157838
57,30,2,2,"sigma_1",4.06146606558849e-05,0.224128076102832
57,30,2,2,"sigma_2",0.146343190353218,0.218730843548974
57,30,2,2,"sigma2_0",1.3535226796811,0.257705788215792
57,30,2,2,"sigma2_1",1.64955066019268e-09,1.82057715087457e-05
57,30,2,2,"sigma2_2",0.0214163293627581,0.0640195389472147
58,30,2,2,"intercept",1.31980145434195,0.187031825276721
58,30,2,2,"X_1_cont",1.02372361247043,0.129721636184759
58,30,2,2,"X_2_cont",-0.648783225278444,0.116865968293958
58,30,2,2,"X_3_dich",0.991962354379798,0.253635132297509
58,30,2,2,"log_sigma_0",0.0138181569867986,0.0939440833129256
58,30,2,2,"log_sigma_1",-9.62128392799445,3892.3218759752
58,30,2,2,"log_sigma_2",-13.933690822153,99108.3434764553
58,30,2,2,"sigma_0",1.01391406898456,0.0952512277688326
58,30,2,2,"sigma_1",6.63024354279119e-05,0.258070419846495
58,30,2,2,"sigma_2",8.88535866979964e-07,0.0880613178958003
58,30,2,2,"sigma2_0",1.02802173928482,0.193153119845744
58,30,2,2,"sigma2_1",4.39601294367243e-09,3.42213946954527e-05
58,30,2,2,"sigma2_2",7.89495986909837e-13,1.56491278887886e-07
59,30,2,2,"intercept",1.29508019523884,0.248143102789546
59,30,2,2,"X_1_cont",1.17852095681128,0.195189472168114
59,30,2,2,"X_2_cont",-0.197264928178832,0.185245816830584
59,30,2,2,"X_3_dich",0.647663427176829,0.349589358833194
59,30,2,2,"log_sigma_0",0.240092833153098,0.108858742135857
59,30,2,2,"log_sigma_1",-9.30921678997619,4612.62546940543
59,30,2,2,"log_sigma_2",-15.5618625255825,802104.34170772
59,30,2,2,"sigma_0",1.27136716986638,0.138399430904478
59,30,2,2,"sigma_1",9.0585464843565e-05,0.417836822295359
59,30,2,2,"sigma_2",1.74409034134627e-07,0.139894243512434
59,30,2,2,"sigma2_0",1.61637448061405,0.351912985560289
59,30,2,2,"sigma2_1",8.20572644092476e-09,7.56998855527663e-05
59,30,2,2,"sigma2_2",3.04185111877736e-14,4.8797639783996e-08
60,30,2,2,"intercept",0.759689484620286,0.270606121211219
60,30,2,2,"X_1_cont",0.96966769093928,0.203293156933881
60,30,2,2,"X_2_cont",-0.43562744531535,0.197294068322446
60,30,2,2,"X_3_dich",1.17805325603279,0.39435931714246
60,30,2,2,"log_sigma_0",0.263864430268661,0.109527644480892
60,30,2,2,"log_sigma_1",-0.495287100577427,0.48076410503167
60,30,2,2,"log_sigma_2",-10.5088693879681,4706.03696560452
60,30,2,2,"sigma_0",1.30195167909662,0.142599700639395
60,30,2,2,"sigma_1",0.609395924256909,0.29297568613532
60,30,2,2,"sigma_2",2.72932977939201e-05,0.12844326833144
60,30,2,2,"sigma2_0",1.6950781747025,0.37131583937227
60,30,2,2,"sigma2_1",0.371363392500933,0.357076378074471
60,30,2,2,"sigma2_2",7.44924104467604e-10,7.01128074438877e-06
61,30,2,2,"intercept",0.864233907586033,0.321306623128684
61,30,2,2,"X_1_cont",1.19245195606466,0.193999764002538
61,30,2,2,"X_2_cont",-0.369907665996858,0.2042968493044
61,30,2,2,"X_3_dich",1.19604792421345,0.393890439986193
61,30,2,2,"log_sigma_0",0.289555651752858,0.112947528574574
61,30,2,2,"log_sigma_1",-0.773793418929951,0.838551225885179
61,30,2,2,"log_sigma_2",-1.63705019015251,1.34109779834029
61,30,2,2,"sigma_0",1.3358337807299,0.150879124119872
61,30,2,2,"sigma_1",0.461259992949945,0.386790132539965
61,30,2,2,"sigma_2",0.194553091307148,0.260914722412314
61,30,2,2,"sigma2_0",1.78445188973914,0.40309886161253
61,30,2,2,"sigma2_1",0.212760781096183,0.356821627616986
61,30,2,2,"sigma2_2",0.0378509053371675,0.101523531625724
